State,County_FIPS,Average_Distance_to_Stations_(miles),Station_Identifiers_(USAF_WBAN),Nearest_Station,Nearest_Station_Distance,County_Name
TX,48481,37.06649017433959,72027312981|72027399999|720617208|720637223|72235112953|72235199999|72243399999|72252712976|72252799999|72254312977|72254399999|72255512935|99848799999|99999912935,72235199999,4.429732071285186,Wharton County
FL,12093,34.82567552705527,72203599999|72204512843|72204799999|72210312895|72210399999|72218992815|72218999999|722261360|72226199999|74793012843|74793099999|74796012804|74796099999|74904599999|99495199999|99780799999|99999912843|99999912855|99999912881|99999992827,722261360,8.556980540579216,Okeechobee County
OH,39033,36.42444901266759,720414139|72041499999|720651232|720928315|72420014891|7252084855|72520899999|72524614891|72524999999|72536614825|99729399999|99800199999|99817999999|99999914825|99999914891|A07086468,72520899999,17.86040346881313,Crawford County
FL,12051,41.70160018852813,72104199999|72203599999|72203812897|72203899999|72210599999|72210612835|72210812894|72210899999|72474199999|99400699999|99734699999|99735199999|99800899999|99999912835|99999992826|99999992827,72203599999,19.010751904204273,Hendry County
AR,5093,27.540946564819247,72205453959|72205499999|7234073953|72340799999|72340813814|72340899999|72340953869|72340999999,72340813814,15.225436123886192,Mississippi County
TX,48459,31.47712848685221,72031153962|72031199999|720577175|72057799999|720943431|72204253978|72204299999|72211253982|72211299999|72236293937|72236299999|7224473901|72244813972|72244899999|7224703901|72247099999|9999993901|99999913972,72211253982,2.6073178709025204,Upshur County
VA,51185,33.5175213562063,72026463827|72026499999|72405663805|72405699999|72405853818|72405899999|72410753895|72410799999|72411613868|72411699999|99999913868|A06800120,72026463827,13.772270624129193,Tazewell County
MI,26151,32.994433654281096,720902298|72090299999|72200754828|7253844888|72538499999|72538694898|72538699999|72540654817|72540699999|72637699999|99725899999|99726099999|99818099999|99833999999,99818099999,14.46410796327465,Sanilac County
OK,40097,33.83626686980941,72025599999|72209153940|72209199999|72209253941|72209299999|72219953956|72219999999|72355693953|72355699999|72356013968|72356453908|72356499999|72356799999,72209153940,13.869347307971845,Mayes County
VA,51683,25.64454981232084,7203173735|72031799999|7221673718|72216799999|722692367|72269299999|72309893798|72309899999|72403093738|7240333706|72403399999|72403513773|7240363710|72403699999|72403793728|72403799999|72405013743|7240533717|72405399999|7240553714|72405599999|99731499999|99999913731|99999913743|99999913760|99999913773|99999993734,7240363710,2.5066817219808635,Manassas City
OH,39107,40.25556488237601,72070999999|720713251|720944324|72429093815|7242984850|72429899999|99999993815,720713251,23.739749521484125,Mercer County
PA,42083,25.326550334223732,7251254787|72512599999|72526499999|7252664751|9999994751,9999994751,3.3462218346739867,McKean County
OH,39135,32.847694090184206,720713251|72224963887|72427653859|72427699999|72429093815|7242953867|72429563888|72429599999|72429793812|72521753855|72521799999|74570013840|74570099999|9999993867|99999993815,72224963887,19.82494602755618,Preble County
FL,12075,32.02053256386448,720655235|72205512861|72205599999|72212012833|72214612816|724737377|74756012816|74905199999|74905399999|99464099999|99474099999|99999912833,74905399999,16.834015014800677,Levy County
TN,47177,37.51170655613559,720974344|721031348|72324499999|72324599999|7232503847|7232653847|72327313827|72327399999|723274372|72327499999|74900099999|74908399999|9999993847|99999913855|99999963855|99999993803,99999993803,19.878392384136816,Warren County
WI,55115,35.18558271385671,72034354852|72034399999|720589185|72058999999|7264264895|72642699999|72645014898|7264574825|72645799999|72646014897|72646114897|72646314897|72646594890|72646599999|72650254832|72650299999|7266264864|72662699999|99406299999|99497699999|99999914831|99999914897|99999914898|A07056464,720589185,10.600879741451186,Shawano County
TX,48249,33.650266094169616,72026912982|72026999999|72031612984|72031699999|720391127|72039199999|72233812994|72233899999|72251012924|72251512926|72251612928|72251712932|72251799999|72251812974|72251899999|72751199999|99848299999|99999912926|99999912928|99999912946|99999912973,72251712932,4.03066138014462,Jim Wells County
PA,42117,40.38508749488832,72514014778|99999914778,72514014778,40.38508749488832,Tioga County
MI,26057,32.43853300687303,720629216|72066199999|7221254829|72212599999|72234654824|72234699999|72539014836|72539799999|72540554816|72540599999|7254244885|72542499999|72637014826|72637799999|72637914845|99999914826|99999914828|99999914836|99999914845|A07359240,72540599999,4.280052509537968,Gratiot County
VA,51590,21.308215422281382,72307899999|72410613728|72410699999|74598563806|74598599999|99999913728,99999913728,4.108012432275856,Danville City
NY,36073,36.158047339411766,72528014733|72528599999|7252874724|72528799999|72528899999|72529014768|72529599999|99719099999|99725499999|99798999999|99800999999|99816899999|99823599999|99826799999|99999914733|99999914768,99798999999,25.125447136189273,Orleans County
TN,47047,30.60476523390462,72016899999|72017199999|72328493839|72328499999|72334013893|72334593839|7233463811|9999993811|99999913893|99999993839,72017199999,21.046564647543082,Fayette County
PA,42115,41.122237168469056,72513014777|72513514754|99999914754|99999914777,99999914777,33.85284276846597,Susquehanna County
GA,13277,37.07896094510643,720712250|720738267|721033350|72206263842|72206299999|72214753817|72214799999|72216013869|72216099999|72216693845|72216699999|74781013857|74781099999|74908899999|99999913815|99999913869|99999993845,720712250,2.9600323209021644,Tift County
OH,39123,26.569769300667264,7242874848|72428799999|72428999999|72524999999|72536094830|72536614825|99224099999|99434099999|99729399999|99729599999|99734499999|99800199999|99817999999|99999914825|99999914849|99999994830|A07086468,A07086468,14.310675948172177,Ottawa County
TN,47021,31.735583320549,7220723894|72207299999|723249463|72327013897|72327199999|72327313827|72327399999|72327599999|7232803894|74672099999|74908399999|99999913897,72327199999,12.426549155075625,Cheatham County
MN,27009,34.75407055511197,72036754927|72036799999|72058299999|72065899999|72211454901|72211499999|7221444945|72214499999|72655014926|72655594938|72655599999|7265784944|72657899999|7265834941|72658399999|72668254914|72668299999|7274754940|72747599999|7275034909|72750399999|74466799999|99999914926,72655014926,11.017355794227797,Benton County
ID,16069,29.18354886267242,72687199999|726873452|72687399999|72783024149|99999924149,72783024149,13.09064969701751,Nez Perce County
LA,22009,33.05559096351913,72034653991|720468466|720967457|72248713935|72282199999|74754013934|74754093915|74754099999|74755099999|9999993939|99999913935|99999993915,72282199999,7.448645927036289,Avoyelles Parish
PA,42109,34.38268728491602,72399014711|72510514770|72510599999|72511014751|72511114751|72511199999|72511514711|72511814751|72511899999|72512854739|72512899999|72514014778|72514454723|72514499999|72520399999|99999914751|99999914770|99999914778|99999954783,72510599999,11.14277935416142,Snyder County
AL,1123,31.22167488858884,72026563833|72026599999|72050899999|72226513821|72226599999|7222843892|72228499999|72228899999|74907399999|74908999999|99999963891,72026563833,10.282528495982062,Tallapoosa County
TX,48097,34.484970297343224,72026153976|72026199999|72028753967|72028799999|72030553964|72030599999|72062299999|72254153914|72254199999|72255293929|72255299999|7225893991|72258999999|72259453909|72259499999|72267399999|99999993903|A05735209,72255293929,1.2077928781150096,Cooke County
WI,55075,44.273436572105645,720589185|72058999999|7264584824|72645899999|99497499999|99821699999|A07056464,99821699999,35.6490976062553,Marinette County
IN,18061,45.89190748495338,72436553896|72436599999,72436599999,45.78611377919192,Harrison County
MO,29091,6.114638727071383,72348099999|72348453901|72348499999,72348099999,3.477564557317384,Howell County
ID,16057,33.7339314364599,72783024149|99999924149,72783024149,33.72372306635382,Latah County
NY,36121,37.756263850624094,72498894704|72498899999|72515754757|72515799999|72523094704|72523099999|72528014733|725283465|72528399999|72528599999|7252874724|72528799999|72529014768|72529599999|99725499999|99800999999|99823599999|99826699999|99826799999|99999914733|99999914768|99999994704,72523099999,27.497461367226755,Wyoming County
MN,27059,32.304853372410115,72058399999|72065799999|72211454901|72211499999|7221444945|72214499999|72655014926|72657594960|72657599999|72657794974|72657799999|72658014922|72658414927|72658499999|7266794969|72667999999|72668254914|72668299999|7274754940|72747599999|7275034909|72750399999|99999914922|99999914926|99999914927|99999914947|99999954932,7275034909,1.4702997723527338,Isanti County
WV,54099,35.19816748641438,72413399999|72414013866|7242503860|9999993860|99999913866,7242503860,16.632038713066947,Wayne County
MN,27099,28.681800471821283,7202834927|72028399999|72097299999|72203254916|72203299999|72644014925|7265684961|72656899999|72658994968|72658999999|7265964978|72659699999|7275664902|72756699999|999999343|99999914925,72756699999,9.050760519768914,Mower County
OK,40087,32.79137813914255,72035853999|72035923902|720628215|72062899999|72204453930|72204499999|72207153935|72207199999|72207853938|72207899999|72217353951|72217399999|72218793911|72218799999|72353013967|72354013919|72354099999|7235443954|72354499999|7235703948|72357099999|9999993948|99999913919|99999913967|99999993908,72357099999,15.42449602349808,McClain County
VA,51187,32.1661976517788,72071699999|7221673718|72216799999|722692367|72269299999|72309893798|72309899999|72403093738|7240363710|72403699999|7240533717|72405399999|7240553714|72405599999|99999913731|99999993734|A06884416,99999913731,6.434778192286155,Warren County
TN,47013,28.747143156113786,72090799999|72324653868|72326013891|72326499999|72427053868|72427099999|9999993841|99999913891,72090799999,4.775099256609434,Campbell County
ME,23013,33.666210131947054,72603699999|72607014606|72607099999|72607114606|72607314615|72607399999|72607699999|72607714616|72607799999|72607994601|72607999999|72608814606|72615799999|72618514605|72618699999|72618799999|72618899999|72618999999|72713594623|72713599999|74392014611|74392599999|74392699999|74392799999|99437099999|99717099999|99718099999|99999914601|99999914605|99999914606|99999914611,72618799999,4.4333866836890845,Knox County
IA,19127,34.83726804281059,7203124964|72031299999|72233154941|72233199999|72529214976|72546014933|72546194988|72546199999|7254644977|72546499999|7254664938|72546699999|72547294989|72547299999|72548094910|7254864906|72548699999|99999914933|99999954902|99999994910,72546194988,6.713176368559439,Marshall County
GA,13213,34.80904250943873,72040999999|722109355|72210999999|72215453885|72215499999|72215653873|72215699999|72320093801|72320099999|99999993801|A0001163848,72215453885,8.261938227171868,Murray County
NC,37139,30.015959622929856,69021099999|69022099999|69025099999|7202823736|72028299999|72103799999|72212199999|72304613766|72304699999|72307013786|7230743703|72307499999|72307699999|72307993796|72307999999|7236263737|72362693044|72362699999|74694313786|74694399999|74695099999|74907199999|74907299999|99277099999|99371199999|99461099999|99729999999|99730599999|99769199999|99820999999|99999913766|99999913774|99999913786,74694313786,6.533499386829832,Pasquotank County
ID,16065,29.438583754372956,7203694135|72450399999|72578524145|72681894194|99999924140|99999924145,72681894194,8.141505088480256,Madison County
ME,23027,34.426326998227644,72603699999|72607014606|72607099999|72607114606|72607314615|72607399999|72607699999|72607714616|72607799999|72607994601|72607999999|72608814606|72615799999|72618514605|72618799999|72618899999|72618999999|72713594623|72713599999|99718099999|99825299999|99999914601|99999914605|99999914606|99999914622|99999994644,72607314615,25.852358608285112,Waldo County
WY,56013,21.33231221768058,720971342|72097199999|721036353|72103699999|72576024021|72576524061|72576599999|72672024061|72672099999|99999924021|99999994078,72576599999,8.471730679325196,Fremont County
OR,41007,32.11821535911709,720202118|72020299999|7268364201|72683699999|72696399999|72698694261|72698699999|72698999999|72791094224|99237099999|99246099999|99401199999|99631099999|99725699999|99726399999|99770699999|99780199999|99999924246|99999924254|99999994224,99726399999,14.955116131996729,Clatsop County
NC,37145,32.078976030827306,7202883711|72028899999|7221413731|72214199999|7221933722|72219399999|72306013722|72317493783|72317499999|7420773763|74693993785|74693999999|9999993758|99999913747,7221933722,7.271683054658629,Person County
IN,18087,33.45598134888626,72026654809|72026699999|720543167|72054399999|72438814829|72438899999|72533014827|72535014848|7253544806|72535499999|99999914827|99999914829|99999914848,99999914829,19.959736039258406,LaGrange County
PA,42123,43.281315874698755,7251254787|72512599999|72526499999|72526599999|7252664751|72526794868|72526799999|99425099999|9999994751|99999914741|99999994868,7252664751,33.020801027671155,Warren County
MS,28113,12.581308981271789,720932317|72235893919|99999993919,99999993919,3.9960223204008862,Pike County
IA,19057,26.105851821014724,7203094947|72030999999|72542014931|7254544903|72545499999|72545514931|7254564921|72545699999|7254834930|72548399999|7254874950|72548799999|7264984925|72649899999|99999914931,72545514931,10.11710738610731,Des Moines County
GA,13219,30.585797981452224,72026363834|72026399999|72029453898|72029499999|72034763877|72034799999|72034863886|72034899999|72089799999|72218553838|72218599999|72219653863|72219699999|72311013873|74780863803|74780899999|7478093832|74780999999|749483394|74948399999|99999913873|99999963850|99999993830,99999963850,4.432939634990131,Oconee County
MO,29225,36.707455739529586,72047799999|720949329|72440013995|99999913995|A51256451,72047799999,28.149939291522145,Webster County
AR,5139,22.714788421975804,72341993992|723425373|72342599999|99999993992,72341993992,13.020137039345478,Union County
CA,6005,40.37123868977187,72026723224|72026799999|720614205|720615206|720645227|72068199999|72483023232|72483323206|72483399999|72483523206|72483623208|72483699999|72492023237|72584793230|72584799999|99999923232|99999923237|99999923271,720645227,19.418056365535826,Amador County
OH,39059,25.87105378311272,72428693824|7252244852|72522499999|99999954851|99999993824,99999993824,22.384809385032906,Guernsey County
KY,21035,38.52897632787329,720447437|72045399999|7243503816|74671013806|74671099999|7467153816|9999993816|99999913806,720447437,6.370043240431244,Calloway County
SD,46013,23.25554376297719,72051199999|72659014929|99999914929|99999954933,72659014929,10.515002905038266,Brown County
NM,35039,37.23031330666473,72365493091|72365499999|72367593092|72367599999|9999993062|9999993075|9999993090|99999953017|99999993092,72367599999,26.682741229345698,Rio Arriba County
KS,20037,35.91913962350525,72033899999|720436142|72450713981|72451993967|72451999999|7454313998|74543199999|74909299999|99999913981,720436142,7.632004811982105,Crawford County
OH,39021,36.93565445966966,720651232|720713251|720928315|720944324|72427653859|72427699999|72428014821|72428463825|72428499999|72428513812|7242884804|72428899999|72429093815|7242953867|72429563888|72429599999|72429613841|72429699999|7242984850|72429899999|7252084855|72520899999|74570013840|74570099999|9999993867|99999913812|99999914821|99999993815|99999993834,720944324,16.019047007090425,Champaign County
LA,22119,27.150721809190554,720739268|72225153958|72248013957|72248453905|72248499999|72248513944|72248599999|99999913944|99999913957,720739268,5.126917587281486,Webster Parish
IL,17055,32.41383866598029,72207463840|72207499999|7243303879|72433099999|72433593894|72433599999|72433693810|72433699999|7243393865|72433999999|74465253897|74465299999|74465363814|74465399999|74465653891|74465699999|74465753887|74465799999|99999993810,7243393865,17.21709376920176,Franklin County
WY,56001,33.511664800653115,72068499999|72074799999|72564399999|72564499999|72564524022|72564699999|72564799999|72564999999|99999924022,72564799999,14.283571083891887,Albany County
PA,42031,34.43024582595821,72512464705|72512499999|7251254787|72512599999|72517564706|72517599999|72526499999|72526794868|72526799999|99999914741|99999914746|99999914812|99999994868,99999914741,16.991819688451,Clarion County
OK,40111,33.69254958291449,72035799999|72035923902|720561467|72209953936|72209999999|72216453949|72216499999|72355693953|72355699999|72356013968|72356453908|72356499999|72356799999,72216499999,1.620455316965776,Okmulgee County
PA,42035,38.731104542410314,72510514770|72510599999|72511954792|72511999999|72512014761|72512099999|72512854739|72512899999|72514014778|72520399999|99999914761|99999914770|99999914778|99999954783,72512854739,28.718159152925132,Clinton County
MO,29201,29.472904226093885,7204813817|72048199999|72048899999|7232903935|7233003975|7234893935|72349399999|74908699999|9999993817|99999993825,72048899999,10.625916015903089,Scott County
LA,22069,34.892959840602536,72231953943|72231999999|7223903931|72239099999|7228203949|72282099999|72282153988|72282263903|74754013934|74754093915|74754099999|9999993931|99999993915,72231999999,0.6982680558509724,Natchitoches Parish
IL,17203,32.3457691161903,7201414868|72014199999|7221494899|72214999999|7221714889|72217199999|72439754831|72439799999|72532014842|72532514816|72532599999|74460099999|7446724862|74467299999|99999914816|99999914842|A000174868,7201414868,18.371059963196547,Woodford County
OK,40123,35.20622374430029,72035923902|72204453930|72204499999|72205153932|72205199999|72217353951|72217399999|72218793911|72218799999|72352953929|72352999999|72355593940|72355599999|99999913965|A0000453929,72204499999,5.054166045546002,Pontotoc County
SC,45071,35.47175719731217,720596189|720597190|720599192|720601193|720634220|72310013883|72310453867|72310499999|72312453874|72312499999|72312693804|72312699999|99817799999|99999913883|99999953867|99999993804,720596189,2.0092650628706297,Newberry County
GA,13029,29.43121003423795,69270499999|72030163846|72030199999|720671248|72067199999|7220703822|72207799999|7220903875|72209099999|722691366|72269199999|74780413824|74780499999|74780563818|74780599999|74908599999|99247099999|99438099999|99699099999|99700099999|99730199999|99801099999|9999993822|99999913853,7220903875,11.6036546739664,Bryan County
AZ,4009,15.735202825755772,72274699999|72274793084|72274799999,72274793084,15.514154483815027,Graham County
IN,18107,39.20716837477463,720575173|72057599999|72081599999|72437093823|72437099999|72437193823|7243733868|72437393823|72437399999|72438093819|72438453842|72438499999|72438614835|9999993868|99999914835|99999993819|99999993823,99999914835,25.74290742995299,Montgomery County
VA,51149,36.9052309308768,7202783704|72027899999|7202853734|72028599999|7202973730|72029799999|720498153|720501155|72050199999|72077799999|72308313763|72308399999|72308493775|72308499999|72308693741|72308699999|72308793735|72308799999|7240073719|72400799999|72401013740|72401493714|72401499999|72401513726|72401599999|72401993773|72401999999|72402993775|72402999999|74598013702|74598099999|99731599999|99770899999|99778299999|99778399999|99778699999|99785299999|99801799999|99999913726|99999913740|99999913742|99999913763|99999993735,72401493714,15.219368732043007,Prince George County
MO,29109,30.477353193144207,720479149|72349099999|72349513987|72440013995|99999913987|99999913995|99999923908|A51256451,72349099999,16.559913343091168,Lawrence County
AL,1047,33.57524822892038,72036263874|72226013895|72226513821|72226599999|72226613850|72226699999|7222903881|72229099999|9999993881|99999913895|99999923802|99999963858|99999963891|99999963893|99999963897,72226699999,7.042351638341153,Dallas County
VA,51195,33.26486968030754,72026463827|72026499999|720768274|72405853818|72405899999|72411763802|72411799999|72413399999|A06800120,72411799999,4.9091947727210945,Wise County
OH,39039,34.86599247500835,72070999999|7242984850|72429899999|7252544851|72525499999|72536094830|72536614825|99999914825|99999994830,7252544851,3.306363875285445,Defiance County
WI,55083,36.38849342643822,720589185|72058999999|72645014898|7264584824|72645899999|72645999999|72650254832|72650299999|7266264864|72662699999|99406299999|99497699999|99821699999|99999914831|99999914898|A07056464,A07056464,20.535385438695805,Oconto County
MN,27041,30.140708305996238,72058299999|72058599999|72065899999|72654399999|7265474931|72654799999|72655714910|72656194997|72656199999|7265654948|72656599999|72657294966|72750754904|72750799999|72751454910|72751499999|99999914910|A07357182,72655714910,5.374313264007579,Douglas County
TX,48049,27.15654991882714,72015099999|720771276|72266693943|72266699999|72362893942|72362899999|74735553997|74735599999|74901699999,72266693943,3.4242432683142674,Brown County
IL,17081,34.82994958885973,72207463840|72207499999|7243303879|72433099999|72433593894|72433599999|72433693810|72433699999|7243373838|7243393865|72433999999|74465253897|74465299999|74465363814|74465399999|74465653891|74465699999|74465753887|74465799999|74465853889|74465899999|74465953822|74465999999|9999993838|99999993810,72433599999,3.3004219257679024,Jefferson County
IN,18017,30.4312573963996,72026654809|72026699999|720593187|72059399999|720736265|720961336|72438614835|72438754807|72438799999|72533499999|72533594833|72533599999|74421494852|74421499999|744660388|99999914835,720961336,3.8026326063705613,Cass County
SC,45029,36.45983049296031,72012063837|72012099999|720598191|720602194|720606198|72060699999|720609201|72060999999|720612203|720632218|72208013880|72208399999|72208593831|72208613758|72208699999|72208899999|72311553854|72311599999|74909099999|99423099999|99717499999|99737799999|99768699999|99798199999|99799099999|99818799999|99999913758|99999913782|99999913880|99999953854|99999993831|99999993844,74909099999,3.808701485890034,Colleton County
NC,37197,34.78904983339989,72207953888|72207999999|7230103810|72305563816|72305599999|7231453810|72314653892|72314699999|72315663812|72315699999|72316563821|72316599999|72317013723|72317763807|72317799999|72319193807|72319393807|72319399999|7420773763|9999993810|99999913723|99999993807,72317763807,21.578980475009235,Yadkin County
AR,5063,27.16431720095719,72037713917|72037799999|72218853985|72218899999|72340693991|72340699999|72344853934|72344899999|74909599999|99999923904|99999993907|99999993991,72344853934,4.476258591021444,Independence County
IL,17027,32.18194458233517,72297263878|72297299999|7243303879|72433099999|72433593894|72433599999|7243373838|72433813802|72433899999|72439499999|7243953958|72439599999|7253143960|72531499999|74465363814|74465399999|74465753887|74465799999|9999993838,74465753887,18.979442264652583,Clinton County
AR,5009,21.815004930011394,72343953918|72343999999|72344613971|7234473918|72344799999|72345013971|9999993918|99999913971,72344613971,4.647188938200005,Boone County
IL,17121,24.94788552670165,7243303879|72433099999|72433593894|72433599999|7243373838|74465653891|74465699999|74465753887|74465799999|74465853889|74465899999|74465953822|74465999999|74466199999|9999993838|99999993816,7243303879,2.596606068904883,Marion County
IN,18133,30.224346889495305,720575173|72057599999|72081599999|72437093823|72437099999|72437193823|7243733868|72437393823|72437399999|7243753893|72437599999|72438093819|72438453842|72438499999|9999993868|99999993819|99999993823,72081599999,3.000977798347656,Putnam County
MI,26033,28.69801655464168,69026099999|7203214893|72032199999|72037554844|7263944874|72639499999|72734014847|7273444869|72734499999|72734514847|72734599999|72734699999|72734899999|72734999999|72737799999|72743554820|72743599999|99406199999|99406699999|99725799999|99726599999|99726699999|99726899999|99769799999|99779399999|99820399999|99825599999|99999994824,7273444869,6.546102574511478,Chippewa County
LA,22011,31.563813917435947,72034653991|722248359|7223343976|72233499999|7223903931|72239099999|7224003937|72240413941|72240499999|7228203949|72282153988|72282263903|72525799999|74909899999|99826499999|999999423|9999993931|9999993937|99999913941|A0002253995,7223343976,12.71752722809923,Beauregard Parish
FL,12027,37.577464155443366,72203412812|72203499999|72210612835|72210812894|72210899999|72211512871|72211599999|722118482|72211899999|72474199999|74796012804|74796099999|74904599999|74904699999|99422099999|99734699999|99999912835|99999992827,72203499999,21.226392515294894,DeSoto County
VA,51073,30.27028206956355,7202853734|72028599999|7202973730|72029799999|720499154|720501155|72050199999|72307699999|72308013737|72308513750|72308693741|72308699999|72308793735|72308799999|72308899999|72401013740|72401993773|72401999999|72402599999|7240263716|72402699999|72402899999|72404999999|74598013702|74598099999|99371199999|99729999999|99730499999|99730599999|99730899999|99731399999|99731599999|99737199999|99769199999|99769399999|99770899999|99778299999|99778399999|99778699999|99785299999|99801799999|99824599999|9999993739|99999913737|99999913740|99999913742|99999913750|99999993731|99999993735,99801799999,9.549115195339105,Gloucester County
NY,36031,35.418548170106895,72518499999|72518794733|72518799999|7262254742|72622564776|72622894740|72622899999|99999914772,99999914772,24.62268415051044,Essex County
NC,37003,33.374112934279744,72207953888|72212853899|72212899999|72213263801|72213299999|72219863819|72219899999|7230103810|72305563816|72305599999|72314013881|7231453810|72314653892|72314699999|72314753870|72314799999|72314863859|72314899999|72315663812|72315699999|72316563821|72316599999|9999993810|99999913881,72305563816,16.376922325227017,Alexander County
TN,47045,24.61115155684636,72016899999|7233463811|7233473809|72334799999|9999993809|9999993811|99999963820|A0002963820,7233473809,4.090151469155433,Dyer County
KY,21083,21.946633536024176,720447437|7243503816|7467153816|9999993816,720447437,15.95943344217991,Graves County
VA,51093,29.15564560394233,7202783704|72027899999|7202853734|72028599999|7202973730|72029799999|720499154|72307513769|72307699999|72308013737|72308313763|72308399999|72308513750|72308693741|72308699999|72308793735|72308799999|72308899999|7240063701|72400699999|7240073719|72400799999|72401493714|72401499999|72401993773|72401999999|72402899999|72517213762|74598013702|74598099999|99371199999|99729999999|99730599999|99731599999|99737199999|99769199999|99769399999|99770899999|99778299999|99778399999|99778699999|99785299999|99801799999|99824599999|99999913737|99999913750|99999913759|99999913762|99999913763|99999913769|99999993731|99999993735,72400799999,15.96472869243396,Isle of Wight County
AL,1039,36.81600820190316,72036163870|72036263874|72221999999|72223863873|72223899999|72223953861|72223999999|7222673878|72226799999|7222693850|72226999999|72227553843|72227599999|72227653820|72227699999|9999993850|9999993878|99999913885|99999923801|99999953843|99999963899|99999973802,72227553843,5.371175422083972,Covington County
MD,24041,34.10132261525763,69117499999|720384124|72038499999|72038999999|72215813752|72215899999|722218356|72221899999|722244358|72224499999|72398093720|72404013721|7240433756|72404399999|72404593720|72404799999|72404899999|72405713701|72405799999|72406093721|72406593733|72406599999|72406793744|72406799999|72406999999|72529199999|7255143757|74594013705|74594099999|74594493784|74594599999|99440099999|99729699999|99729799999|99730299999|99730999999|99731299999|99768899999|99778199999|99799499999|99840999999|99999913710|99999913721|99999913725|99999913752|99999913777|99999993720|99999993721,72404399999,2.5725175324110974,Talbot County
MS,28003,31.037013849532457,720924311|72092499999|72330193862|72330393862|72332093862|99999923803,720924311,2.714855095124597,Alcorn County
IA,19099,30.012399369097842,7203124964|72031299999|72035154919|72035199999|72529214976|72546014933|72546194988|72546199999|7254644977|72546499999|7254664938|72546699999|7254694913|72546999999|72547294989|72547299999|7254864906|72548699999|7254934962|72549399999|99999914933|99999954902,7254644977,1.8375108106178462,Jasper County
VT,50001,28.95573512990647,72102899999|72516594737|72516599999|72611454771|72611499999|72614594705|72617014742|999999425|99999914742|99999994705,72102899999,3.902617768358996,Addison County
IN,18083,39.386534818389876,720903441|72432093817|72432599999|72436553896|72436599999|99999963898|99999993817,720903441,15.586754946074887,Knox County
TX,48321,34.343377324144235,72027312981|72027399999|720729435|72072999999|72220912986|72220999999|72235112953|72235199999|72241399999|72242699999|72243799999|72252712976|72252799999|72255512935|72255799999|99232099999|99479099999|99736299999|99818999999|99848799999|99999912935|99999912956,72027399999,13.30393892720327,Matagorda County
WI,55045,33.142063379545576,720586183|72058699999|72065699999|72641014837|7264144873|72641499999|72641594854|72641599999|72641614921|72641699999|72650754907|72650799999|99999914837|99999914921,7264144873,4.522855734950857,Green County
AL,1053,32.04587429307118,72222099999|72227553843|72227599999|72227653820|72227699999|99999913885|99999953843|99999963899,99999963899,6.616853074724109,Escambia County
OH,39171,32.8902291761177,72070999999|7252544851|72525499999|72536094830|99999994830,72525499999,17.426417342735725,Williams County
MN,27147,28.315108705979156,72097299999|72200354930|72200399999|72203254916|72203299999|72644014925|7265624943|72656299999|72656394969|72656399999|7265684961|72656899999|72657399999|72658514954|72658599999|72658994968|72658999999|7265964978|72659699999|7275664902|72756699999|999999343|99999914925,72656899999,6.849476793562537,Steele County
TX,48223,31.38980248807395,72030253963|72030299999|72031153962|72031199999|72204253978|72204299999|72211253982|72211299999|72236293937|72236299999|72258793955|72258799999|72258813926|72258899999,72236293937,3.297694954846532,Hopkins County
NC,37055,33.00846398377921,69020099999|69021099999|69022099999|69025099999|7202823736|72028299999|72103799999|72212199999|72304093729|72304099999|72304599999|72304613766|72304699999|72304799999|72307013786|7230743703|72307499999|72313993729|7236263737|72362693044|72362699999|74694313786|74694399999|74695099999|74907199999|74907299999|99277099999|99461099999|99659099999|99730799999|99820999999|99842699999|99999913745|99999913766|99999913774|99999913786|99999993729,74695099999,9.694515127305635,Dare County
VA,51109,31.78986455902438,7203173735|72031799999|720498153|7221673718|72216799999|722692367|72269299999|72308493775|72308499999|72309893798|72309899999|7231143715|72311499999|72401013740|72401693736|72401699999|72402993775|72402999999|7240333706|72403399999|9999993759|99999913732|99999913740|99999993736,7231143715,2.1991549470571528,Louisa County
NE,31053,35.67612819713799,7203084992|72030899999|720405436|72040599999|720942323|72224154925|72224199999|72550014942|72552794978|72552799999|72553094918|72553099999|72553214942|72554014949|72556014941|7255644924|72556499999|72556594951|72556599999|72558099999|99999914941|99999914942,7255644924,11.289141899153833,Dodge County
OH,39031,35.56819422211895,720414139|72041499999|72420014891|72428693824|72521014895|7252164842|72521699999|7252244852|72522499999|7252294858|72522999999|72524614891|74471499999|99999914891|99999914895|99999954851|99999954856|99999993824,99999954851,8.52210658801574,Coshocton County
VA,51137,31.758612279157308,7203173735|72031799999|72071699999|7221673718|72216799999|722692367|72269299999|72308493775|72308499999|72309893798|72309899999|7231143715|72311499999|72401693736|72401699999|72402993775|72402999999|7240333706|72403399999|72403513773|7240363710|72403699999|72410593760|72410599999|9999993759|99999913732|99999913773|99999993736|A06884416,7221673718,1.7576386260123278,Orange County
PA,42059,33.933648581004675,7251174827|72511799999|72520094823|72520514762|72520599999|72520699999|74906799999|99999914762|A0003093795,7251174827,19.525135585341282,Greene County
KS,20055,31.06070460953451,72043899999|72043999999|72451013985|72451523064|72451599999|99999913985,72451523064,8.464811512277757,Finney County
