County_Name,FIPS,State,Latitude,Longitude
Briscoe County,48045,TX,34.53030014,-101.2086029
Jackson County,08057,CO,40.66640091,-106.3427963
Carter County,30011,MT,45.51679993,-104.5362015
Skagway Municipality,02230,AK,59.56299973,-135.3363037
Sioux County,31165,NE,42.48770142,-103.7589035
Sheridan County,38083,ND,47.57550049,-100.3455963
Sully County,46119,SD,44.71559906,-100.1322021
Sterling County,48431,TX,31.82789993,-101.0500031
Issaquena County,28055,MS,32.74140167,-90.98919678
Foard County,48155,TX,33.97460175,-99.77799988
Harding County,46063,SD,45.58029938,-103.4957962
Prairie County,30079,MT,46.86050034,-105.3779984
Alpine County,06003,CA,38.59719849,-119.8207016
Greeley County,20071,KS,38.48049927,-101.8059998
Lake and Peninsula Borough,02164,AK,58.65470123,-156.1891937
Camas County,16025,ID,43.4632988,-114.8058014
Garfield County,30033,MT,47.27759933,-106.992897
Wibaux County,30109,MT,46.96530151,-104.2490005
Esmeralda County,32009,NV,37.78469849,-117.6323013
Terrell County,48443,TX,30.22500038,-102.0764999
Logan County,31113,NE,41.5666008,-100.4826965
Hayes County,31085,NE,40.52479935,-101.0618973
Billings County,38007,ND,47.02360153,-103.376297
Clark County,16033,ID,44.28390121,-112.3511963
Keya Paha County,31103,NE,42.87889862,-99.71240234
Jones County,46075,SD,43.96060181,-100.6896973
Mineral County,08079,CO,37.66889954,-106.9241028
Golden Valley County,30037,MT,46.38119888,-109.1751022
Slope County,38087,ND,46.44720078,-103.4598999
Roberts County,48393,TX,35.83850098,-100.8134003
Hinsdale County,08053,CO,37.82149887,-107.3003006
Hooker County,31091,NE,41.91609955,-101.1352997
Bristol Bay Borough,02060,AK,58.7439003,-156.6999969
McMullen County,48311,TX,28.35269928,-98.56780243
Kent County,48263,TX,33.1814003,-100.7776031
Grant County,31075,NE,41.91500092,-101.7405014
Loup County,31115,NE,41.91379929,-99.45439911
Wheeler County,31183,NE,41.91479874,-98.52819824
Borden County,48033,TX,32.74369812,-101.4318008
San Juan County,08111,CO,37.76399994,-107.6762009
Banner County,31007,NE,41.54600143,-103.7105026
Treasure County,30103,MT,46.21149826,-107.2715988
Yakutat City and Borough,02282,AK,59.88890076,-140.3576965
Daggett County,49009,UT,40.88729858,-109.5075989
Thomas County,31171,NE,41.91360092,-100.5558014
Blaine County,31009,NE,41.91279984,-99.97679901
Petroleum County,30069,MT,47.11759949,-108.2501984
Arthur County,31005,NE,41.56890106,-101.6958008
Kalawao County,15005,HI,21.17090034,-156.9474945
Harding County,35021,NM,35.85789871,-103.8201981
McPherson County,31117,NE,41.56819916,-101.0604019
Kenedy County,48261,TX,26.92849922,-97.7016983
King County,48269,TX,33.61650085,-100.2557983
Loving County,48301,TX,31.84930038,-103.5800018
